id|fuente|fecha_creacion|id_autor|sensible|idioma|cant_retweets|cant_respuestas|cant_likes
1466904789657079808|Twitter for Android|2021-12-03 22:58:50+00:00|1369477561487622147|False|es|3|0|0
1466904787153129473|Twitter for Android|2021-12-03 22:58:49+00:00|961023845816786945|False|es|1008|0|0
1466904785739821059|Twitter for iPhone|2021-12-03 22:58:49+00:00|1438207632968409091|False|es|0|1|0
1466904781784559621|Twitter for Android|2021-12-03 22:58:48+00:00|1297632920908304384|False|es|1008|0|0
1466904776927555587|Twitter for iPhone|2021-12-03 22:58:47+00:00|1370059515912159233|False|es|4|0|0
1466904769000361990|TweetDeck|2021-12-03 22:58:45+00:00|950505210488737798|False|es|0|0|2
1466904766538207235|Twitter for Android|2021-12-03 22:58:44+00:00|334877777|False|es|1899|0|0
1466904760909451268|Twitter for iPhone|2021-12-03 22:58:43+00:00|2618172912|False|es|10|0|145
1466904759147716611|Twitter for Android|2021-12-03 22:58:43+00:00|906729864203468800|False|es|1008|0|0
1466904758451683329|Twitter for Android|2021-12-03 22:58:42+00:00|402961100|False|es|0|1|0
1466904756803280896|Twitter for iPhone|2021-12-03 22:58:42+00:00|1058100096842301440|False|tr|0|0|7
1466904752344686601|Twitter for Android|2021-12-03 22:58:41+00:00|2258902735|False|es|0|1|0
1466904745168281606|Twitter for Android|2021-12-03 22:58:39+00:00|1368348158221254659|False|es|104|0|0
1466904742253187073|Twitter Web App|2021-12-03 22:58:38+00:00|718964702001426432|False|es|0|0|0
1466904740739043329|Twitter for Android|2021-12-03 22:58:38+00:00|1172709695129362433|False|es|0|0|0
1466904732765667329|Twitter for iPhone|2021-12-03 22:58:36+00:00|461293066|False|es|120|0|0
1466904731532541955|Twitter for Android|2021-12-03 22:58:36+00:00|969228168845582336|False|tr|3|0|0
1466904729611558916|Twitter for Android|2021-12-03 22:58:35+00:00|4235703731|False|ca|6|6|37
1466904729330634753|Echobox|2021-12-03 22:58:35+00:00|9075022|False|es|1|0|15
1466904727690563592|Twitter for Android|2021-12-03 22:58:35+00:00|3142195665|False|es|1008|0|0
1466904726755106820|Twitter for Android|2021-12-03 22:58:35+00:00|4828420598|False|es|771|0|0
1466904724578476045|Twitter for iPhone|2021-12-03 22:58:34+00:00|2572404824|False|lt|0|0|0
1466904724557467650|Twitter for Android|2021-12-03 22:58:34+00:00|99024368|False|es|1181|0|0
1466904723743813633|Twitter for Android|2021-12-03 22:58:34+00:00|1341368729486168064|False|es|2|0|0
1466904719289323520|Twitter for Android|2021-12-03 22:58:33+00:00|2347521792|False|es|0|0|0
1466904719167733767|Twitter Web App|2021-12-03 22:58:33+00:00|1281340173826035713|False|es|0|2|8
1466904708400906240|Twitter for Android|2021-12-03 22:58:30+00:00|3284088273|False|es|771|0|0
1466904708086480901|Twitter for Android|2021-12-03 22:58:30+00:00|1136784410186002438|False|es|10|0|0
1466904704391290886|Twitter for Android|2021-12-03 22:58:29+00:00|1423285649201786882|False|es|0|0|4
1466904698888228864|Twitter for Android|2021-12-03 22:58:28+00:00|1225007366|False|und|0|0|0
1466904698716401664|Twitter for iPhone|2021-12-03 22:58:28+00:00|554813172|False|es|0|0|1
1466904697596436480|Twitter for iPhone|2021-12-03 22:58:28+00:00|2890131773|False|es|155|0|0
1466904693855055875|Twitter for Android|2021-12-03 22:58:27+00:00|2518595375|False|es|0|0|0
1466904693549027329|Twitter for Android|2021-12-03 22:58:27+00:00|220526644|False|es|3|0|0
1466904685365760001|Twitter for Android|2021-12-03 22:58:25+00:00|906729864203468800|False|es|1486|0|0
1466904673659592713|Twitter for Android|2021-12-03 22:58:22+00:00|159447061|False|es|39|0|0
1466904672652959754|Al Aire Libre.|2021-12-03 22:58:22+00:00|974006381962579968|False|es|0|0|0
1466904670086078468|Al Aire Libre|2021-12-03 22:58:21+00:00|7668952|False|es|0|0|1
1466904669347745795|Twitter for Android|2021-12-03 22:58:21+00:00|316761014|False|es|4|0|0
1466904669289160710|Twitter for Android|2021-12-03 22:58:21+00:00|1348023365903249415|False|tr|0|1|0
1466904657486356491|Twitter for Android|2021-12-03 22:58:18+00:00|18360849|False|es|996|0|0
1466904656244887554|Twitter for iPhone|2021-12-03 22:58:18+00:00|2972464433|False|es|288|0|0
1466904646702743565|Twitter for Android|2021-12-03 22:58:16+00:00|963605821270708224|False|es|11|0|0
1466904639480209410|Twitter for Android|2021-12-03 22:58:14+00:00|213439245|False|es|2024|0|0
1466904634837147649|Twitter for Android|2021-12-03 22:58:13+00:00|1258084572832686085|False|es|1|3|27
1466904632094085123|Twitter for iPhone|2021-12-03 22:58:12+00:00|199709463|False|es|14|0|0
1466904626892980225|Twitter for Android|2021-12-03 22:58:11+00:00|613802754|False|es|29|0|0
1466904624061952003|Twitter for Android|2021-12-03 22:58:10+00:00|1016042398328254464|False|es|0|1|0
1466904623814352897|Twitter for Android|2021-12-03 22:58:10+00:00|4704071839|False|es|11|0|0
1466904621486469120|Twitter for Android|2021-12-03 22:58:10+00:00|3373326513|False|es|1008|0|0
1466904619708293124|TweetDeck|2021-12-03 22:58:09+00:00|43223035|False|es|0|1|3
1466904617950797827|Twitter for iPhone|2021-12-03 22:58:09+00:00|820677988903776256|False|es|0|1|7
1466904612858843137|Twitter for Android|2021-12-03 22:58:08+00:00|1281011917381926913|False|es|0|0|0
1466904607876165638|Twitter for Android|2021-12-03 22:58:06+00:00|4515744101|False|es|86|0|0
1466904594508926978|Twitter Web App|2021-12-03 22:58:03+00:00|2614008337|False|es|1486|0|0
1466904591543390208|Twitter for Android|2021-12-03 22:58:03+00:00|2715836806|False|es|14|0|0
1466904586455769089|Twitter for iPhone|2021-12-03 22:58:01+00:00|444287402|False|es|845|0|0
1466904583490387972|Twitter for Android|2021-12-03 22:58:01+00:00|754332362616532992|False|tr|0|0|1
1466904576053948419|Twitter Web App|2021-12-03 22:57:59+00:00|1095458060041039872|False|es|0|0|0
1466904560677621768|Twitter for Android|2021-12-03 22:57:55+00:00|2362124805|False|es|771|0|0
1466904559981371395|Twitter Web App|2021-12-03 22:57:55+00:00|628719931|False|es|1008|0|0
1466904558710497282|Twitter for Android|2021-12-03 22:57:55+00:00|319722881|False|es|17|0|0
1466904552423268357|Twitter Web App|2021-12-03 22:57:53+00:00|1447685123940433926|False|es|0|0|7
1466904552372854789|Twitter for Android|2021-12-03 22:57:53+00:00|1405671086319181826|False|es|0|0|0
1466904551475355650|Twitter for Android|2021-12-03 22:57:53+00:00|134988780|False|es|1008|0|0
1466904547058536450|Twitter for Android|2021-12-03 22:57:52+00:00|751814288461991937|False|es|0|0|0
1466904543472627714|Twitter for iPhone|2021-12-03 22:57:51+00:00|91023361|False|es|1899|0|0
1466904542776332305|Twitter for Android|2021-12-03 22:57:51+00:00|2210619053|False|es|16|0|0
1466904540909817859|Besocy_Oficial|2021-12-03 22:57:50+00:00|19923515|False|es|3|0|3
1466904538859065344|Twitter for Android|2021-12-03 22:57:50+00:00|322687772|False|es|857|0|0
1466904532848365568|Twitter for Android|2021-12-03 22:57:49+00:00|1213619303074783233|False|es|0|0|0
1466904532252823554|Twitter for Android|2021-12-03 22:57:48+00:00|1010387940797710337|False|es|445|0|0
1466904532215119877|Twitter for Android|2021-12-03 22:57:48+00:00|886885055842406400|False|es|1899|0|0
1466904524824666115|Twitter for Android|2021-12-03 22:57:47+00:00|1196270257|False|es|13|0|0
1466904522710679552|Twitter for Android|2021-12-03 22:57:46+00:00|556488211|False|es|1008|0|0
1466904522635329537|Twitter for iPhone|2021-12-03 22:57:46+00:00|1435183887005667329|False|es|19|0|0
1466904522354270212|Twitter for Android|2021-12-03 22:57:46+00:00|120272957|False|es|8|0|0
1466904521834057730|Twitter for Android|2021-12-03 22:57:46+00:00|1636500528|False|es|1008|0|0
1466904520957562886|Twitter Web App|2021-12-03 22:57:46+00:00|2714357705|False|es|5542|0|0
1466904514867478541|Twitter for Android|2021-12-03 22:57:44+00:00|1463425392|False|es|1486|0|0
1466904504687861765|Twitter Web App|2021-12-03 22:57:42+00:00|166670153|False|tr|3|0|0
1466904502427127817|WordPress.com|2021-12-03 22:57:41+00:00|2977324376|False|es|0|0|0
1466904493006725129|Twitter for Android|2021-12-03 22:57:39+00:00|208272046|False|es|0|0|0
1466904492360753158|Twitter for Android|2021-12-03 22:57:39+00:00|1254278682|False|et|10|0|0
1466904489215115266|Twitter for iPhone|2021-12-03 22:57:38+00:00|1290670201|False|es|996|0|0
1466904489038782464|Twitter for Android|2021-12-03 22:57:38+00:00|345156634|False|es|1|0|0
1466904486589444100|Echobox|2021-12-03 22:57:38+00:00|135081147|False|es|0|0|1
1466904486337781764|Twitter for Android|2021-12-03 22:57:37+00:00|1250813844496306177|False|tr|97|0|0
1466904482156056583|Twitter for iPhone|2021-12-03 22:57:36+00:00|238272091|False|es|0|0|0
1466904480776167428|Twitter for Android|2021-12-03 22:57:36+00:00|1201353985636151302|False|es|59|0|0
1466904477211021314|Twitter for Android|2021-12-03 22:57:35+00:00|363385507|False|tr|1803|0|0
1466904470198046721|Twitter Web App|2021-12-03 22:57:34+00:00|1305922373875625984|False|es|0|0|0
1466904463130640387|Twitter for Android|2021-12-03 22:57:32+00:00|283755934|False|es|0|0|0
1466904462618943491|Twitter for Android|2021-12-03 22:57:32+00:00|143609333|False|es|996|0|0
1466904459833868289|Twitter Web App|2021-12-03 22:57:31+00:00|228432451|False|es|0|2|9
1466904456746967041|Twitter for Android|2021-12-03 22:57:30+00:00|166754466|False|es|19|0|0
1466904448500912129|Twitter for iPhone|2021-12-03 22:57:28+00:00|458203190|False|tr|0|0|1
1466904448203206659|Twitter Web App|2021-12-03 22:57:28+00:00|1140709141515776000|False|es|0|0|0
1466904446496120842|Twitter for Android|2021-12-03 22:57:28+00:00|1176961892356636672|False|es|2|0|0
1466904445971677189|Twitter for iPhone|2021-12-03 22:57:28+00:00|302751823|False|es|1008|0|0
1466904442532290566|Twitter for Android|2021-12-03 22:57:27+00:00|1452410165337239552|False|es|0|0|1
1466904438879178758|Twitter for Android|2021-12-03 22:57:26+00:00|255527174|False|es|57|0|0
1466904423071109120|Twitter for Android|2021-12-03 22:57:22+00:00|1539165157|False|es|43|0|0
1466904420977762305|Twitter for iPhone|2021-12-03 22:57:22+00:00|1387265638897438721|False|es|857|0|0
1466904414921404429|Bernabéu Publish|2021-12-03 22:57:20+00:00|744673274|False|es|9|0|41
1466904412912336902|Wildmoka|2021-12-03 22:57:20+00:00|127852773|False|es|0|0|9
1466904412002029569|Twitter for Android|2021-12-03 22:57:20+00:00|1430856298413895680|False|es|8|0|0
1466904407900135424|Twitter Web App|2021-12-03 22:57:19+00:00|124632205|False|es|0|1|0
1466904406771867655|TweetDeck|2021-12-03 22:57:18+00:00|267332803|False|es|0|0|0
1466904392590893058|Twitter for iPhone|2021-12-03 22:57:15+00:00|1072938245321830400|False|es|2|0|0
1466904390405611523|Twitter for Android|2021-12-03 22:57:15+00:00|1054905507067113472|False|es|845|0|0
1466904378661552138|Twitter for Android|2021-12-03 22:57:12+00:00|1915667852|False|es|1486|0|0
1466904366078693377|Twitter Web App|2021-12-03 22:57:09+00:00|1384301704053624843|False|es|0|1|0
1466904362500960262|Twitter for Android|2021-12-03 22:57:08+00:00|1104533528|False|es|1|0|0
1466904361062309890|Twitter for Android|2021-12-03 22:57:08+00:00|82908692|False|es|1|0|0
1466904360798011401|Twitter for Android|2021-12-03 22:57:08+00:00|1188233964919689216|False|tr|731|0|0
1466904360735023105|Twitter for Android|2021-12-03 22:57:08+00:00|1159252361413632000|False|es|0|0|0
1466904360496123906|Twitter for Android|2021-12-03 22:57:07+00:00|1026994041244803072|False|es|1899|0|0
1466904360097566724|post imagenpoblana|2021-12-03 22:57:07+00:00|90423302|False|es|0|0|0
1466904357543292931|Twitter for Android|2021-12-03 22:57:07+00:00|1251986704204009472|False|es|1|0|0
1466904356511526914|Twitter Web App|2021-12-03 22:57:07+00:00|295358100|False|es|0|1|0
1466904353235775490|Twitter for Android|2021-12-03 22:57:06+00:00|1522539438|False|es|105|0|0
1466904342888284164|Twitter for iPhone|2021-12-03 22:57:03+00:00|744967243176493056|False|es|0|0|1
1466904339520360454|Twitter for iPhone|2021-12-03 22:57:02+00:00|1058419118|False|es|14|0|0
1466904321442947075|Twitter for Android|2021-12-03 22:56:58+00:00|1422772625730949121|False|es|23|2|145
1466904321296060418|Twitter Web App|2021-12-03 22:56:58+00:00|860875362699489284|False|es|1|2|25
1466904321233235973|Twitter for iPhone|2021-12-03 22:56:58+00:00|1432352518877716484|False|es|718|0|0
1466904318154579970|Twitter for iPhone|2021-12-03 22:56:57+00:00|1111416846769631232|False|es|0|0|1
1466904315910631430|Twitter for iPhone|2021-12-03 22:56:57+00:00|959125032|False|es|9|0|0
1466904313456955394|Twitter for iPhone|2021-12-03 22:56:56+00:00|342153265|False|es|687|0|0
1466904313305915403|Twitter for Android|2021-12-03 22:56:56+00:00|1415732998218059777|False|es|0|0|1
1466904308734070784|Twitter for Android|2021-12-03 22:56:55+00:00|1053342238820962305|False|es|0|0|0
1466904305764421635|Twitter for Android|2021-12-03 22:56:54+00:00|802746223|False|es|4|0|0
1466904305496207364|Twitter for Android|2021-12-03 22:56:54+00:00|1418875513830088706|False|es|0|1|0
1466904299708035073|Twitter Web App|2021-12-03 22:56:53+00:00|139058622|False|es|2|0|0
1466904297845755906|Twitter for iPhone|2021-12-03 22:56:53+00:00|146469184|False|es|6|2|54
1466904293726957577|Al Aire Libre.|2021-12-03 22:56:52+00:00|974006381962579968|False|es|0|0|1
1466904291445194755|Al Aire Libre|2021-12-03 22:56:51+00:00|7668952|False|es|5|1|28
1466904291336069124|Twitter for iPhone|2021-12-03 22:56:51+00:00|3398263762|False|es|168|0|0
1466904278560346115|Bernabéu Publish|2021-12-03 22:56:48+00:00|4172265083|False|es|1|1|0
1466904276475822091|Twitter for Android|2021-12-03 22:56:47+00:00|223213030|False|es|1|0|3
1466904260805730308|Twitter for Android|2021-12-03 22:56:44+00:00|1287221201207689217|False|es|0|1|4
1466904258180104193|Twitter for Android|2021-12-03 22:56:43+00:00|1062499378450124800|False|es|771|0|0
1466904246645780480|Twitter for Android|2021-12-03 22:56:40+00:00|4175605816|False|es|1008|0|0
1466904237191962631|Twitter for Android|2021-12-03 22:56:38+00:00|88209548|False|es|43|0|0
1466904235539410951|Twitter for Android|2021-12-03 22:56:38+00:00|311125710|False|es|13|0|0
1466904224298590218|Twitter for Android|2021-12-03 22:56:35+00:00|855709926|False|es|1486|0|0
1466904219936600070|TweetDeck|2021-12-03 22:56:34+00:00|52585854|False|es|0|0|5
1466904214408413187|Twitter Web App|2021-12-03 22:56:33+00:00|88537980|False|es|0|0|0
1466904213464797191|Twitter for Android|2021-12-03 22:56:32+00:00|237729743|False|es|14|0|0
1466904211644370954|Twitter for Android|2021-12-03 22:56:32+00:00|550216326|False|es|702|0|0
1466904209861709824|Twitter for Android|2021-12-03 22:56:32+00:00|118905580|False|es|200|0|0
1466904208985112577|Twitter for iPhone|2021-12-03 22:56:31+00:00|741467156|False|es|0|0|0
1466904206090989569|Twitter for Android|2021-12-03 22:56:31+00:00|1086677574074490881|False|es|0|0|1
1466904202832142339|Twitter for Android|2021-12-03 22:56:30+00:00|1404662095367524353|False|es|165|0|0
1466904200902692864|Twitter for Android|2021-12-03 22:56:29+00:00|1071253052500393984|False|es|0|0|8
1466904195156615172|Twitter Web App|2021-12-03 22:56:28+00:00|1380573056586936320|False|es|1|0|3
1466904194166640640|Twitter for iPhone|2021-12-03 22:56:28+00:00|1448118962819002369|False|en|4|0|0
1466904191503245314|Twitter for Android|2021-12-03 22:56:27+00:00|1149041064990380033|False|es|10|0|0
1466904189632667658|Twitter for iPhone|2021-12-03 22:56:27+00:00|1025141263383834624|False|es|40|0|0
1466904178714812418|Twitter for iPhone|2021-12-03 22:56:24+00:00|2992464179|False|es|19|0|0
1466904178173919233|Twitter for Android|2021-12-03 22:56:24+00:00|2858854037|False|es|0|0|0
1466904175963525128|Tadevel Platform|2021-12-03 22:56:23+00:00|2446541959|False|es|0|0|0
1466904175149830151|Tadevel Platform|2021-12-03 22:56:23+00:00|2827097899|False|es|0|0|0
1466904169311260672|Twitter for iPhone|2021-12-03 22:56:22+00:00|1062892829331079168|False|es|9|0|0
1466904167897866252|Twitter for iPad|2021-12-03 22:56:22+00:00|1116206384473886720|False|es|14|0|0
1466904166123679750|Twitter for Android|2021-12-03 22:56:21+00:00|235693487|False|es|3|0|0
1466904165167382536|Twitter for Android|2021-12-03 22:56:21+00:00|54184209|False|es|1|0|0
1466904157550489600|Twitter for Android|2021-12-03 22:56:19+00:00|1268670969880743938|False|tr|0|1|7
1466904151795941390|Twitter Web App|2021-12-03 22:56:18+00:00|2374352671|False|es|2|0|0
1466904150613000192|Twitter Web App|2021-12-03 22:56:17+00:00|1095165174179340288|True|en|874|0|0
1466904148125835267|Twitter for Android|2021-12-03 22:56:17+00:00|637126739|False|es|1486|0|0
1466904147878424577|Twitter for Android|2021-12-03 22:56:17+00:00|973682681643978752|False|es|0|0|0
1466904138139115521|Twitter for Android|2021-12-03 22:56:14+00:00|1165439484898480129|False|es|1899|0|0
1466904137505951750|Twitter Web App|2021-12-03 22:56:14+00:00|2836170274|False|es|702|0|0
1466904132535472128|Twitter for iPhone|2021-12-03 22:56:13+00:00|429564255|False|es|1486|0|0
1466904124574912513|Twitter for Android|2021-12-03 22:56:11+00:00|1422578135313301505|False|es|8|0|0
1466904124516147215|Twitter for Android|2021-12-03 22:56:11+00:00|947952802449514503|False|es|244|0|0
1466904118828707842|Twitter for Android|2021-12-03 22:56:10+00:00|1229899452753862656|False|es|383|0|0
1466904112537219072|Twitter for Android|2021-12-03 22:56:08+00:00|902238363402596353|False|es|1899|0|0
1466904110611906563|Twitter for iPhone|2021-12-03 22:56:08+00:00|1585551522|True|es|13|0|0
1466904109173383172|Twitter for Android|2021-12-03 22:56:08+00:00|1158105714629533698|False|es|2|0|0
1466904109014040576|Twitter Web App|2021-12-03 22:56:08+00:00|772023878|False|es|0|0|0
1466904107419983874|Twitter for Android|2021-12-03 22:56:07+00:00|714221466|False|es|1008|0|0
1466904104186179584|Twitter for Android|2021-12-03 22:56:06+00:00|1313482555392483332|False|es|130|0|0
1466904098515697667|Twitter for iPhone|2021-12-03 22:56:05+00:00|1321898883430158336|False|tr|3|3|99
1466904098448584704|Twitter for iPhone|2021-12-03 22:56:05+00:00|377539360|False|es|7|0|0
1466904097882181633|Twitter for Android|2021-12-03 22:56:05+00:00|1181059997070954497|False|es|1899|0|0
1466904097089486850|Twitter for Android|2021-12-03 22:56:05+00:00|228190476|False|es|2|1|5
1466904096825221124|Twitter for Android|2021-12-03 22:56:05+00:00|1080935818154381312|False|es|0|1|0
1466904088432418818|Twitter for Android|2021-12-03 22:56:03+00:00|41745741|False|es|148|0|0
1466904072775208966|Twitter for Android|2021-12-03 22:55:59+00:00|1274294326655410180|False|es|0|1|0
1466904069079928832|Twitter for Android|2021-12-03 22:55:58+00:00|187924236|False|es|16|0|0
1466904066504679430|Twitter|2021-12-03 22:55:57+00:00|1318998016620154881|False|es|1|0|0
1466904053452087303|Twitter for Android|2021-12-03 22:55:54+00:00|2531546812|False|es|0|1|1
1466904044853678084|Twitter Web App|2021-12-03 22:55:52+00:00|76664119|False|es|1|0|1
1466904044367007745|Cheap Bots, Done Quick!|2021-12-03 22:55:52+00:00|1379896515989286917|False|es|0|0|0
1466904041603186703|Twitter for iPhone|2021-12-03 22:55:51+00:00|118127262|False|es|28|0|0
1466904040546217995|Twitter for iPhone|2021-12-03 22:55:51+00:00|844273653449658368|False|es|1|0|0
1466904034271498240|Twitter for Android|2021-12-03 22:55:50+00:00|40031468|False|es|0|1|0
1466904032488964103|Twitter for Android|2021-12-03 22:55:49+00:00|266285485|False|es|0|0|0
1466904026742673417|Twitter for iPhone|2021-12-03 22:55:48+00:00|329940107|False|es|10|0|0
1466904024775643137|Twitter for iPhone|2021-12-03 22:55:47+00:00|55735322|False|es|10639|0|0
1466904010150055937|Twitter for iPhone|2021-12-03 22:55:44+00:00|3102402234|False|es|155|0|0
1466904005712429062|Hootsuite Inc.|2021-12-03 22:55:43+00:00|2905789446|False|es|0|0|0
1466904005657964554|Twitter for Android|2021-12-03 22:55:43+00:00|182204386|False|es|771|0|0
1466904004340768768|Twitter Web App|2021-12-03 22:55:43+00:00|215470288|False|es|0|0|0
1466904003187511307|Hootsuite Inc.|2021-12-03 22:55:42+00:00|359619136|False|es|0|0|0
1466903996996759564|Twitter Web App|2021-12-03 22:55:41+00:00|1120706137043755011|False|es|4|0|0
1466903995507642369|Twitter for Android|2021-12-03 22:55:40+00:00|1187500575702650882|True|en|874|0|0
1466903988087971852|Twitter for iPhone|2021-12-03 22:55:39+00:00|473314647|False|es|105|0|0
1466903984854159368|Twitter for Android|2021-12-03 22:55:38+00:00|703355354|False|es|1486|0|0
1466903974645321737|Twitter Web App|2021-12-03 22:55:35+00:00|1264639204304314368|False|es|99|0|0
1466903973160390657|Twitter for Android|2021-12-03 22:55:35+00:00|1068105040206987264|False|es|1008|0|0
1466903969364598788|Twitter for Android|2021-12-03 22:55:34+00:00|891799614898229248|False|es|6|0|0
1466903966990487553|Twitter for Android|2021-12-03 22:55:34+00:00|1239720330215768064|False|es|59|0|0
1466903964985692160|Twitter for Android|2021-12-03 22:55:33+00:00|2755557213|False|es|48|0|0
1466903962704039942|Twitter for Android|2021-12-03 22:55:33+00:00|1241691118661705728|False|es|0|0|1
1466903954134945794|Twitter for Android|2021-12-03 22:55:31+00:00|570372076|False|es|259|0|0
1466903948380368898|Twitter for iPhone|2021-12-03 22:55:29+00:00|189948551|False|es|1008|0|0
1466903943334694912|Twitter for Android|2021-12-03 22:55:28+00:00|3938096001|False|es|845|0|0
1466903938779779072|Twitter for Android|2021-12-03 22:55:27+00:00|1385613070685323265|False|es|0|2|0
1466903923873271810|Tadevel Platform|2021-12-03 22:55:23+00:00|518681945|False|es|0|0|0
1466903923869065217|Twitter Web App|2021-12-03 22:55:23+00:00|339714612|False|es|2|0|4
1466903923059564548|Tadevel Platform|2021-12-03 22:55:23+00:00|305941977|False|es|0|0|1
1466903923050967040|Twitter for iPhone|2021-12-03 22:55:23+00:00|3166062538|False|es|1|0|0
1466903923013431300|Twitter Web App|2021-12-03 22:55:23+00:00|390533506|False|es|26|0|0
1466903908500979715|Twitter for Android|2021-12-03 22:55:20+00:00|1456082615937732612|False|es|0|1|0
1466903901077221379|Twitter Web App|2021-12-03 22:55:18+00:00|21247263|False|es|6|0|0
1466903898816401409|Twitter for Android|2021-12-03 22:55:17+00:00|212257163|False|es|3|0|0
1466903893292589057|Twitter for Android|2021-12-03 22:55:16+00:00|1182430292184834048|False|es|0|1|0
1466903886455881732|Twitter for Android|2021-12-03 22:55:14+00:00|4665384496|False|es|0|0|0
1466903881233797122|Twitter for Android|2021-12-03 22:55:13+00:00|1465765440743870464|False|es|0|1|4
1466903872795037708|Twitter Web App|2021-12-03 22:55:11+00:00|1159881444262629377|False|es|5|0|0
1466903872585277445|Twitter for iPhone|2021-12-03 22:55:11+00:00|320300168|False|es|1486|0|0
1466903871587074053|Besocy_Oficial|2021-12-03 22:55:11+00:00|843963644157317121|False|pt|0|0|0
1466903866788745222|Twitter for Android|2021-12-03 22:55:10+00:00|64339824|False|es|43|0|0
1466903860627263498|Twitter|2021-12-03 22:55:08+00:00|1402003300493533190|False|es|1|0|0
1466903853526401032|Twitter for Android|2021-12-03 22:55:07+00:00|1348373887|False|es|0|0|2
1466903845829763076|Twitter for Android|2021-12-03 22:55:05+00:00|2996439147|False|es|8|0|0
1466903845695590404|Twitter for iPhone|2021-12-03 22:55:05+00:00|1073060086157840384|False|es|0|1|1
1466903845338959872|dlvr.it|2021-12-03 22:55:05+00:00|187424670|False|es|0|0|0
1466903844978405382|Twitter for Android|2021-12-03 22:55:05+00:00|1243684565086097411|False|es|1899|0|0
1466903842256265225|Twitter for Android|2021-12-03 22:55:04+00:00|1353446896426225664|False|es|3|0|0
1466903838904967177|TweetDeck|2021-12-03 22:55:03+00:00|728621952617877506|False|es|1|0|0
1466903837592244225|Twitter Web App|2021-12-03 22:55:03+00:00|2281388569|False|es|1|0|0
1466903837264994307|Twitter for Android|2021-12-03 22:55:03+00:00|1466397965283737606|False|pt|250|0|0
1466903832710062088|Twitter for Android|2021-12-03 22:55:02+00:00|321863688|False|tr|0|0|0
1466903832508653569|Twitter for Android|2021-12-03 22:55:02+00:00|2473250395|False|es|0|0|0
1466903829153210373|Twitter for Android|2021-12-03 22:55:01+00:00|1415732998218059777|False|es|0|1|0
1466903827161006085|Twitter for Android|2021-12-03 22:55:00+00:00|2271473146|False|es|0|0|2
1466903825747488771|Twitter for iPhone|2021-12-03 22:55:00+00:00|41379705|False|es|0|0|1
1466903824719921157|TweetDeck|2021-12-03 22:55:00+00:00|65290276|False|es|0|0|0
1466903823604236290|Twitter for Android|2021-12-03 22:54:59+00:00|1179185547601940486|False|es|9|0|0
1466903822891167753|Twitter Web App|2021-12-03 22:54:59+00:00|247317016|False|es|16|0|0
1466903822379454464|Twitter for iPhone|2021-12-03 22:54:59+00:00|1176665034933452800|False|es|155|0|0
1466903817463734274|Twitter for Android|2021-12-03 22:54:58+00:00|925900600897933312|False|es|0|2|0
1466903814750064640|Twitter for iPhone|2021-12-03 22:54:57+00:00|102754251|False|es|702|0|0
1466903807552626701|Twitter for iPhone|2021-12-03 22:54:56+00:00|894271080|False|es|1486|0|0
1466903806977974278|Twitter for Android|2021-12-03 22:54:55+00:00|484844415|False|es|950|0|0
1466903797717151746|Twitter for Android|2021-12-03 22:54:53+00:00|1342618532199227394|False|es|45|0|0
1466903796261523472|Twitter for iPhone|2021-12-03 22:54:53+00:00|1365054722|False|tr|539|0|0
1466903788929748994|Twitter for Android|2021-12-03 22:54:51+00:00|272931566|False|es|1486|0|0
1466903785398312965|Twitter for iPhone|2021-12-03 22:54:50+00:00|473314647|False|es|7|0|0
1466903783615737856|Twitter for Android|2021-12-03 22:54:50+00:00|156509825|False|es|29|0|0
1466903782164467724|Twitter Web App|2021-12-03 22:54:50+00:00|1338725073558130691|False|es|0|0|0
1466903781912854532|Twitter for Android|2021-12-03 22:54:50+00:00|116426897|False|es|702|0|0
1466903781279367168|Twitter for Android|2021-12-03 22:54:49+00:00|2976993174|False|es|771|0|0
1466903778007814146|Twitter for Android|2021-12-03 22:54:49+00:00|3712017623|False|es|240|0|0
1466903776422420483|Twitter for Android|2021-12-03 22:54:48+00:00|927339713530343424|False|es|0|0|3
1466903774224654336|Twitter for iPhone|2021-12-03 22:54:48+00:00|1433384931909111808|False|es|36|0|0
1466903773822046212|Twitter for Android|2021-12-03 22:54:48+00:00|1025000573437927424|False|es|65|0|0
1466903771036925964|Twitter for Android|2021-12-03 22:54:47+00:00|2994324237|False|es|3|0|0
1466903770005221377|Twitter for iPhone|2021-12-03 22:54:47+00:00|543197274|False|es|0|1|1
1466903768415588353|Twitter for iPhone|2021-12-03 22:54:46+00:00|2618172912|False|es|3|2|99
1466903759972278275|Twitter for iPhone|2021-12-03 22:54:44+00:00|1295586896|False|es|1899|0|0
1466903758097555462|Twitter for iPhone|2021-12-03 22:54:44+00:00|2641770730|False|es|845|0|0
1466903758072340481|Twitter for Android|2021-12-03 22:54:44+00:00|479125778|False|es|26|0|0
1466903755450892288|Twitter Web App|2021-12-03 22:54:43+00:00|885205078562439168|False|es|0|0|0
1466903755253821446|Twitter for Android|2021-12-03 22:54:43+00:00|431074016|False|es|4054|0|0
1466903753718702083|Twitter for Android|2021-12-03 22:54:43+00:00|155571039|False|es|1008|0|0
1466903746688999429|Twitter for Android|2021-12-03 22:54:41+00:00|746177802|False|es|1899|0|0
